"Price"
1000
1000
1000
1026.52686673691
1030.31641912789
1053.6909900418
1062.15375726472
1066.13023824899
1066.13023824899
1066.13023824899
1070.735479047
1058.72106855181
1086.07212044999
1080.65968799918
1087.97539339972
1087.97539339972
1087.97539339972
1084.8825748564
1083.28518505931
1067.63416374945
1062.30669884104
1062.06029296809
1062.06029296809
1062.06029296809
1036.11970227373
1072.22241103898
1107.42446385481
1099.4545083778
1113.42317234816
1113.42317234816
1113.42317234816
1113.42317234816
1124.42646908881
1121.22319274037
1120.74737450294
1139.61866566971
1139.61866566971
1139.61866566971
1137.4434965843
1155.87295653061
1155.39713829317
1143.96050708629
1120.67090371478
1120.67090371478
1120.67090371478
1159.88342453183
1163.68147367706
1159.30564524352
1158.36250552289
1130.65458994664
1130.65458994664
1130.65458994664
1129.3885735649
1129.3885735649
1131.73367773511
1117.31468579003
1128.25850525099
1128.25850525099
1128.25850525099
1134.94545083778
1140.90167555994
1149.61934541005
1124.32450803793
1117.10226693403
1117.10226693403
1117.10226693403
1112.0891819325
1104.63752846413
1099.08914794548
1090.94925738368
1062.77402032424
1062.77402032424
1062.77402032424
1026.25497060123
1008.55623151956
1034.90466641743
1060.9132311457
1060.9132311457
1060.9132311457
1060.9132311457
1060.9132311457
1071.2028005302
1045.27070659008
1045.56809298848
1039.27199809673
1039.27199809673
1039.27199809673
1014.46997247052
1015.5320667505
1046.90208340414
1046.90208340414
1053.733473813
1053.733473813
1053.733473813
1047.24195357373
1032.42361417938
1046.16286578527
1040.58899500391
1012.55820276654
1012.55820276654
1012.55820276654
989.523502022227
986.311728919553
1001.01961050879
954.712299901438
924.659280154981
924.659280154981
924.659280154981
906.2128267002
951.041702069809
965.87703497264
977.95092274751
995.097372803589
995.097372803589
995.097372803589
1017.66475206471
1026.02555823675
1036.73996533324
1024.88699316861
1039.56088774088
1039.56088774088
1039.56088774088
1057.9733541787
1049.02627196411
1062.98643918023
1092.6571049859
1108.96237637223
1108.96237637223
1108.96237637223
1108.96237637223
1124.03561839377
1110.7466947626
1110.59375318628
1079.67406450736
1079.67406450736
1079.67406450736
1072.55378445434
1069.29952758046
1079.37667810896
1093.52377391836
1109.6166264487
1109.6166264487
1109.6166264487
1079.41066512592
1056.7583183224
1041.86350813989
1042.08442375013
1028.0817727628
1028.0817727628
1028.0817727628
1031.76936410291
1044.1236447677
1060.32695510315
1065.67141352004
1056.82629235632
1056.82629235632
1056.82629235632
1055.99361044081
1013.91768344492
996.677769092207
978.384257213744
981.281650409544
981.281650409544
981.281650409544
1001.24052611902
1003.39870169595
1011.1647350712
1011.34316691024
984.128063079903
984.128063079903
984.128063079903
976.277062162254
977.27118240832
979.097984569894
999.328756415049
1032.03276348435
1032.03276348435
1032.03276348435
1030.91968867892
1016.17782007273
1015.17520307243
993.279067396255
988.079053801448
988.079053801448
